company,address,opening_date,link,is_new,first_seen,Date_Appended
Marshalls,"1395 North Verrado Way, Buckeye, Arizona","May 21, 2026",https://www.marshalls.com/us/store/stores/directions.jsp?sid=1652&ref=grandOpenings,False,,2026-05-18
Marshalls,"1610 Church St, Conway, South Carolina",Now Open!,https://www.marshalls.com/us/store/stores/directions.jsp?sid=1661&ref=grandOpenings,False,,2026-05-18
Marshalls,"5811 Worth Pkwy Ste109, San Antonio, Texas","April 16, 2026",https://www.marshalls.com/us/store/stores/directions.jsp?sid=652&ref=grandOpenings,False,,2026-05-18
Marshalls,"850 3rd Avenue, Brooklyn, New York","April 23, 2026",https://www.marshalls.com/us/store/stores/directions.jsp?sid=1290&ref=grandOpenings,False,,2026-05-18
Marshalls,"900 DeKalb Plaza Blvd, Fort Payne, Alabama","April 23, 2026",https://www.marshalls.com/us/store/stores/directions.jsp?sid=1653&ref=grandOpenings,False,,2026-05-18
Marshalls,"934 E. 23rd St, Fremont, Nebraska","March 26, 2026",https://www.marshalls.com/us/store/stores/directions.jsp?sid=1611&ref=grandOpenings,False,,2026-05-18
Marshalls,"995 North State 434, Altamonte Springs, Florida",Now Open!,https://www.marshalls.com/us/store/stores/directions.jsp?sid=67&ref=grandOpenings,False,,2026-05-18
Natural Grocers,"Abilene, TX",4/09/26,https://www.naturalgrocers.com/store/abilene,False,,2026-05-18
Natural Grocers,"Lake Geneva, WI",6/10/2026,https://www.naturalgrocers.com/store/lake-geneva,False,,2026-05-18
Natural Grocers,"McMinnville, OR",Summer 2026,https://www.naturalgrocers.com/new-store-announcements,False,,2026-05-18
Natural Grocers,"Rapid City, SD",Summer 2026,https://www.naturalgrocers.com/new-store-announcements,False,,2026-05-18
Natural Grocers,"Rock Springs, WY",4/29/2026,https://www.naturalgrocers.com/store/rock-springs,False,,2026-05-18
Natural Grocers,"Ruidoso, NM",3/18/26,https://www.naturalgrocers.com/store/ruidoso,False,,2026-05-18
Natural Grocers,"Walla Walla, WA",5/20/2026,https://www.naturalgrocers.com/store/walla-walla,False,,2026-05-18
TJ Maxx,"1233 Teakwood Ave, Coos Bay",Now open!,https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1681&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"1384 Rombach Ave, Wilmington","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1485&ref=grandOpenings,False,2026-05-28,2026-05-28
TJ Maxx,"1428 W. Airline Hwy, LaPlace","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1683&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"1935 Mineral Wells Ave, Paris","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1695&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"2530 Hylan Boulevard, Staten Island","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=165&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"26015 104th Ave SE Ste 103, Kent",Now Open!,https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=850&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"2607 Decherd Blvd, Winchester","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1687&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"280 Black Gold Blvd, Hazard","May 17, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1694&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"283 Platinum Ave, Staten Island","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=165&ref=grandOpenings,False,2026-05-28,2026-05-28
TJ Maxx,"8540 Factory Shops Blvd, Jeffersonville","May 28, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1485&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"901 West 135th St, Kansas City","March 26, 2026",https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=1457&ref=grandOpenings,False,,2026-05-18
TJ Maxx,"955 Poquonnock Rd, Groton",Now Open!,https://tjmaxx.tjx.com/store/stores/directions.jsp?sid=434&ref=grandOpenings,False,,2026-05-18
Target,"Arizona: Buckeye-Verrado, 1355 N. Verrado Way, Buckeye, AZ 85396",May 17,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#arizona-buckeye-verrado,False,,2026-05-18
Target,"Arizona: Queen Creek Gantzel and Combs, 37854 N Gantzel Road, Queen Creek, AZ 85140",The following Target stores officially opened on Oct. 12:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#arizona-queen-creek-gantzel-and-combs,False,,2026-05-18
Target,"Arizona: Surprise West - Prasada Village, 14101 N. Prasada Parkway, Surprise, AZ 85388",April 13,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#arizona-surprise-west---prasada-village,False,,2026-05-18
Target,"California: Bakersfield Panama and Gosford, 6301 Gosford Road, Bakersfield, CA 93313",March 15,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#california-bakersfield-panama-and-gosford,False,,2026-05-18
Target,"California: Fresno Fancher Creek, 205 South Clovis Avenue, Fresno, CA 93727",The following Target stores officially opened on Oct. 19:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#california-fresno-fancher-creek,False,,2026-05-18
Target,"California: Jurupa Valley, 8063 Mission Boulevard, Jurupa Valley, CA 92509",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#california-jurupa-valley,False,,2026-05-18
Target,"California: South Lake Tahoe, 4000 Lake Tahoe Boulevard, No. 6, South Lake Tahoe, CA 96150",April 13,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#california-south-lake-tahoe,False,,2026-05-18
Target,"Casa Grande Promenade, 951 N. Promenade Parkway, Casa Grande, AZ 85194",May 17,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#casa-grande-promenade,False,,2026-05-18
Target,"Connecticut: Guilford, 900 Boston Post Road, Guilford, CT 06437",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#connecticut-guilford,False,,2026-05-18
Target,"Delano, 321 Woollomes Avenue, Delano, CA 93215",March 15,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#delano,False,,2026-05-18
Target,"Florida: Bradenton Heritage Harbor, 725 Lighthouse Drive, Bradenton, FL 34212",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#florida-bradenton-heritage-harbor,False,,2026-05-18
Target,"Florida: Wesley Chapel Grove, 27920 Pink Flamingo Lane, Wesley Chapel, FL 33544",The following Target stores officially opened on Oct. 12:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#florida-wesley-chapel-grove,False,,2026-05-18
Target,"Missouri: Springfield Sunshine Centre, 3444 W. Sunshine Street, Springfield, MO 65807",March 15,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#missouri-springfield-sunshine-centre,False,,2026-05-18
Target,"Missouri: University City Olive Boulevard, 8645 Olive Boulevard, St. Louis, MO 63132",May 17,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#missouri-university-city-olive-boulevard,False,,2026-05-18
Target,"Nebraska: Grand Island, 3400 West 13th Street, Grand Island, NE 68803",The following Target stores officially opened on Oct. 12:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#nebraska-grand-island,False,,2026-05-18
Target,"New Jersey: Flemington, 325 Route 202, Flemington, NJ 08822",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#new-jersey-flemington,False,,2026-05-18
Target,"New Jersey: Jersey City (Journal Square), 104 Sip Avenue, Jersey City, NJ 07306",March 29,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#new-jersey-jersey-city-journal-square,False,,2026-05-18
Target,"New Jersey: Jersey City Route 440, 381 Route 440, Jersey City, NJ 07305",May 17,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#isPasted,False,,2026-05-18
Target,"New York: Queens Astoria, 22-11 31st Street, Astoria, NY 11105",July 20,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#new-york-queens-astoria,False,,2026-05-18
Target,"North Carolina: Fuquay Varina, 3200 Gold Ring Road, Fuquay Varina, NC 27526",March 15,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#north-carolina-fuquay-varina,False,,2026-05-18
Target,"North Carolina: Myrtle Grove, 5623 Carolina Beach Road, Wilmington, NC 28412",May 17,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#north-carolina-myrtle-grove,False,,2026-05-18
Target,"Norwalk Connecticut Avenue, 680 Connecticut Avenue, Norwalk, CT 06854",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#norwalk-connecticut-avenue,False,,2026-05-18
Target,"Pennsylvania: West Goshen, 985 Paoli Pike, West Chester, PA 19380",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#pennsylvania-west-goshen,False,,2026-05-18
Target,"Selma, 551 St. Mark Avenue, Selma, NC 27576",May 17,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#isPasted,False,,2026-05-18
Target,"South Carolina: Indian Land, 5345 Crossridge Boulevard, Indian Land, SC 29707",The following Target stores officially opened on Oct. 12:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#south-carolina-indian-land,False,,2026-05-18
Target,"Texas: Denton North, 2755 W. University Drive, Suite 1101, Denton, TX 76201",April 13,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#texas-denton-north,False,,2026-05-18
Target,"Texas: Oak Cliff, 655 W. Illinois Avenue, Dallas, TX 75224",March 15,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#texas-oak-cliff,False,,2026-05-18
Target,"Texas: Stafford Kirkwood Road, 12565 Arc Lane, Stafford, TX 77477",The following Target stores officially opened on Oct. 19:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#texas-stafford-kirkwood-road,False,,2026-05-18
Target,"Virginia: South Riding, Building 8, 24670 Arcola Landing Drive, Sterling, VA 20166",The following Target stores officially opened on Oct. 12:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#virginia-south-riding,False,,2026-05-18
Target,"West Orange, 235 Prospect Avenue, West Orange, NJ 07052",March 29,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#west-orange,False,,2026-05-18
Target,"Wildwood, 5580 Seven Mile Drive, Wildwood, FL 34785",The following Target stores officially opened on Aug. 17:,https://corporate.target.com/press/fact-sheet/2024/04/store-openings#wildwood,False,,2026-05-18
Teso Life,"Coming Soon - 10436-10449 Town Center Dr, Westminster, CO 80021, Colorado",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 10550 SW 88th St Miami, FL 33176, Florida",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 12261 Eastlake Blvd El Paso, TX 79928, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 1659 Texas Ave S, College Station, TX 77840, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 17776 Tomball Pkwy Houston, TX 77064, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 2327 Cottman Ave store #5, Philadelphia, PA 19149, Pennsylvania",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 23330 Grand Cir Blvd Katy, TX 77449, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 2420 Walnut St Cary, NC 27518, North Carolina",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 3000 184th St SW, Lynnwood, WA 98037, Washington",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 3309 N Central Expy Plano, TX 75023, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 4502 S Steele St Tacoma, WA 98409, Washington",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 47100 Community Plaza, Sterling, VA 20164, Virginia",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 5001 Montgomery Blvd NE Albuquerque, NM 87109, New Mexico",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 5473 Blair Rd # 100 Dallas, TX 75231, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 5790 S Redwood Rd Taylorsville, UT 84123, Utah",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 6262 Sawmill Rd Dublin, OH 43017, Ohio",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 6398 Springfield Plaza Springfield, VA 22150, Virginia",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 6406 N Interstate 35 Frontage Rd #2700, Austin, TX 78752, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 7000 W Alameda Ave Lakewood, CO 80226, Colorado",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - 7780 W Arrowhead Towne Center Glendale, AZ 85308, Arizona",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q2 2026 - 1104 W Arbrook Blvd Arlington, TX 76015, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q2 2026 - 196 Canal St, New York, NY 10013, New York",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q2 2026 - 9278 Arlington Expy Jacksonville, FL 32225, Florida",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 1150 S Ironton St Aurora, CO 80012, Colorado",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 11940 Metcalf Ave Overland Park, KS 66213, Kansas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 1476 Golf Rd Rolling Meadows, IL 60008, Illinois",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 1555 N Aurora Rd #113 Naperville, IL 60563, Illinois",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 3142 SE Military Dr San Antonio, TX 78235, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 3930 NE Loop 820 #200 Haltom City, TX 76137, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 459 Washington St Boston, MA 02111, Massachusetts",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 4600 Durham-Chapel Hill Blvd Durham, NC 27707, North Carolina",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q3 2026 - 8226 Agora Pkwy Selma, TX 78154, Texas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q4 2026 - 300 Andover Park W Tukwila, WA 98188, Washington",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"Coming Soon - Q4 2026 - 7529 Broadway St #101 Pearland TX 77581, Other",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Alabama",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Alaska",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Arkansas",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., California",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Connecticut",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Delaware",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., District of Columbia",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Hawaii",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Idaho",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Indiana",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Iowa",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Kentucky",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Louisiana",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Maine",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Minnesota",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Mississippi",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Missouri",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Montana",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Nebraska",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., New Hampshire",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., North Dakota",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Oklahoma",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Rhode Island",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., South Carolina",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., South Dakota",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Tennessee",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Vermont",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., West Virginia",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Wisconsin",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Teso Life,"New locations are on the way., Wyoming",Coming Soon,https://www.tesolife.com#,False,,2026-05-18
Ulta Beauty,"11910 E US 290 Hwy WB, Manor, TX 78653",Apr 24-May 24,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"1222 Cottage Ln, Conway, SC 29526",Jun 05-Jul 05,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-28,2026-05-28
Ulta Beauty,"1385 N Verrado Way, Buckeye, AZ 85396",May 29-Jun 29,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"15320 Shawnee Mission Pkwy, Shawnee, KS 66217",Jun 19-Jul 19,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-28,2026-05-28
Ulta Beauty,"1645 Parkway, Sevierville, TN 37862",Jun 26-Jul 26,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-28,2026-05-28
Ulta Beauty,"2008 Paul Bunyan Dr NW, Bemidji, MN 56601",May 08-Jun 08,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"2200 S 10th St, McAllen, TX 78503",Jun 26-Jul 26,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-28,2026-05-28
Ulta Beauty,"2317 New Hyde Park Rd, New Hyde Park, NY 11042",May 22-Jun 22,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"25 Settlers Green Dr, North Conway, NH 03860",May 08-Jun 08,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"2540 W 24th Ave, Emporia , KS 66801",May 15-Jun 15,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"3389 U.S Highway 441 South, Okeechobee, FL 34974",May 08-Jun 08,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"3714 Shaw Ave, Clovis, CA 93619",May 08-Jun 08,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-19,2026-05-19
Ulta Beauty,"40 Plaza Way, Mountain Home, AR 72653",Jun 26-Jul 26,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-28,2026-05-28
Ulta Beauty,"5506 New Fashion Way, Charlotte, NC 28278",Jun 12-Jul 12,https://www.ulta.com/guestservices/ways-to-shop/in-store/grand-openings,False,2026-05-28,2026-05-28
Wawa,"10 Stonegate Dr. Northampton, PA 18067",6/4/2026,https://wawa.a.bigcontent.io/v1/static/060426_Store8200_NorthamptonPA_Alert_Final,False,,2026-05-18
Wawa,"14251 S US Highway 301 Sun City Center, FL 33573",6/4/2026,https://wawa.a.bigcontent.io/v1/static/060426_SunCityCenterFL_Alert_Final,False,,2026-05-18
Wawa,"2890 E Osceola Pkwy. Kissimmee, FL 34743",6/18/2026,https://wawa.a.bigcontent.io/v1/static/061826_Store5487_Kissimmee_Alert_Final,False,,2026-05-18
Wawa,"3790 South St. Lafayette, IN 47905",6/24/2026,https://wawa.a.bigcontent.io/v1/static/062426_Store7418_LafayetteIN_Alert_Final,False,,2026-05-18
Wawa,"6800 Carolina Beach Rd. Wilmington, NC 28412",5/29/2026,https://wawa.a.bigcontent.io/v1/static/052926_WilmingtonNC_GrandOpening_Alert,False,,2026-05-18
Wawa,"7601 Vaughn Mill Rd. Louisville, KY 40228",5/21/2026,https://wawa.a.bigcontent.io/v1/static/052126_LouisvilleKY_MediaAlert_Final,False,,2026-05-18
Wawa,"9262 W Highway 98 Pensacola, FL 32506",5/21/2026,https://wawa.a.bigcontent.io/v1/static/052126_PensacolaFL_MediaAlert,False,,2026-05-18
